name,Tb (K),a_acc,a_don,a_heavy,a_nC,a_nN,a_nO,logP(o/w),TPSA,Weight
3250,383.14999,0,0,8,8,0,0,4.1982002,0,112.216
3251,389.14999,0,0,8,8,0,0,4.0222001,0,112.216
3252,395.14999,0,0,8,8,0,0,3.7212,0,112.216
3253,395.14999,0,0,8,8,0,0,3.7212,0,112.216
3254,390.85001,0,0,8,8,0,0,4.3232002,0,112.216
3255,386.14999,0,0,8,8,0,0,4.2512002,0,112.216
3256,383.45001,0,0,8,8,0,0,4.2392001,0,112.216
3257,378.14999,0,0,8,8,0,0,4.4461999,0,112.216
3258,377.14999,0,0,8,8,0,0,4.4892001,0,112.216
3259,390.14999,0,0,8,8,0,0,3.7212,0,112.216
3260,389.14999,0,0,8,8,0,0,3.9172001,0,112.216
3261,377.14999,0,0,8,8,0,0,4.1792002,0,112.216
3262,383.14999,0,0,8,8,0,0,4.1652002,0,112.216
3263,515.15002,0,0,10,8,0,0,4.9693599,0,272.02399
3264,514.15002,0,0,10,8,0,0,4.6539998,0,272.02399
3265,481.14999,0,0,10,8,0,0,4.5573602,0,183.12199
3266,479.14999,0,0,10,8,0,0,4.2620001,0,183.12199
3267,415.14999,0,0,10,8,0,0,3.86992,0,150.21199
3268,433.79999,1,0,9,8,0,1,2.7839999,17.07,128.215
3269,433.14999,1,0,9,8,0,1,2.7839999,17.07,128.215
3270,420.14999,1,0,9,8,0,1,2.1819999,17.07,128.215
3271,426.14999,1,0,9,8,0,1,2.3010001,17.07,128.215
3272,437.14999,1,0,9,8,0,1,2.289,17.07,128.215
3273,450.14999,1,1,9,8,0,1,2.332,20.23,128.215
3274,450.64999,1,1,9,8,0,1,2.2909999,20.23,128.215
3275,460.14999,1,1,9,8,0,1,2.2909999,20.23,128.215
3276,435.14999,1,1,9,8,0,1,1.844,20.23,128.215
3277,419.64999,1,1,9,8,0,1,2.5409999,20.23,128.215
3278,432.64999,1,1,9,8,0,1,2.2709999,20.23,128.215
3279,448.14999,1,1,9,8,0,1,1.402,20.23,128.215
3280,445.14999,1,1,9,8,0,1,2.306,20.23,128.215
3281,467.14999,1,1,9,8,0,1,1.813,20.23,128.215
3282,454.14999,1,1,9,8,0,1,2.375,20.23,128.215
3283,374.25,1,1,9,8,0,1,1.7359999,20.23,128.215
3284,444.64999,1,0,10,8,0,2,2.4660001,26.299999,144.21399
3285,426.14999,1,0,10,8,0,2,2.451,26.299999,144.21399
3286,420.64999,1,0,10,8,0,2,2.402,26.299999,144.21399
3287,436.14999,1,0,10,8,0,2,2.382,26.299999,144.21399
3288,422.14999,1,0,10,8,0,2,2.5739999,26.299999,144.21399
3289,421.14999,1,0,10,8,0,2,2.6229999,26.299999,144.21399
3290,425.14999,1,0,10,8,0,2,2.5190001,26.299999,144.21399
3291,399.85001,1,0,10,8,0,2,2.24,26.299999,144.21399
3292,556.15002,2,2,10,8,0,2,0.89200002,40.459999,144.21399
3293,440.14999,1,0,10,8,0,2,2.3269999,26.299999,144.21399
3294,436.14999,1,0,10,8,0,2,2.243,26.299999,144.21399
3295,494.14999,2,2,10,8,0,2,2.5339999,37.299999,144.21399
3296,493.14999,0,0,9,8,0,0,3.1440001,0,144.282
3297,456.62,0,0,9,8,0,0,4.0089998,0,148.677
3298,445.14999,0,0,9,8,0,0,3.925,0,148.677
3299,483.14999,0,0,9,8,0,0,4.7989998,0,240.12799
3300,435.14999,1,0,9,8,1,0,2.1459999,3.24,127.231
3301,469.14999,1,1,9,8,1,0,2.2360001,12.03,127.231
3302,443.64999,1,1,9,8,1,0,2.1530001,26.02,127.231
3303,432.14999,1,1,9,8,1,0,2.069,26.02,127.231
3304,379.51999,0,0,8,8,0,0,5.0812001,0,114.23199
3305,429.85001,1,1,9,8,0,1,2.7460001,20.23,130.231
3306,440.72,1,1,9,8,0,1,2.869,20.23,130.231
3307,434.14999,1,1,9,8,0,1,2.918,20.23,130.231
3308,448.14999,1,1,9,8,0,1,2.5929999,20.23,130.231
3309,452.14999,1,1,9,8,0,1,2.5929999,20.23,130.231
3310,456.14999,1,1,9,8,0,1,2.5929999,20.23,130.231
3311,441.14999,1,1,9,8,0,1,2.697,20.23,130.231
3312,433.25,1,1,9,8,0,1,2.6619999,20.23,130.231
3313,423.85001,1,1,9,8,0,1,2.6619999,20.23,130.231
3314,444.14999,1,1,9,8,0,1,2.6129999,20.23,130.231
3315,433.14999,1,1,9,8,0,1,2.6129999,20.23,130.231
3316,439.14999,1,1,9,8,0,1,2.654,20.23,130.231
3317,429.25,1,1,9,8,0,1,2.826,20.23,130.231
3318,431.35001,1,1,9,8,0,1,2.8340001,20.23,130.231
3319,432.14999,1,1,9,8,0,1,2.7850001,20.23,130.231
3320,425.14999,1,1,9,8,0,1,2.8340001,20.23,130.231
3321,432.14999,1,1,9,8,0,1,2.826,20.23,130.231
3322,426.14999,1,1,9,8,0,1,2.826,20.23,130.231
3323,450.25,1,1,9,8,0,1,2.6340001,20.23,130.231
3324,441.45001,1,1,9,8,0,1,2.55,20.23,130.231
3325,456.14999,1,1,9,8,0,1,2.5090001,20.23,130.231
3326,430.95001,1,1,9,8,0,1,2.6619999,20.23,130.231
3327,437.14999,1,1,9,8,0,1,2.6129999,20.23,130.231
3328,433.14999,1,1,9,8,0,1,2.619,20.23,130.231
3329,438.14999,1,1,9,8,0,1,2.5699999,20.23,130.231
3330,431.14999,1,1,9,8,0,1,2.5699999,20.23,130.231
3331,424.14999,1,1,9,8,0,1,2.7420001,20.23,130.231
3332,430.14999,1,1,9,8,0,1,2.75,20.23,130.231
3333,446.14999,1,1,9,8,0,1,2.5090001,20.23,130.231
3334,424.14999,1,0,9,8,0,1,2.918,9.2299995,130.231
3335,393.64999,1,0,9,8,0,1,3.0420001,9.2299995,130.231
3336,416.64999,1,0,9,8,0,1,2.8299999,9.2299995,130.231
3337,424.14999,1,0,9,8,0,1,2.931,9.2299995,130.231
3338,448.89999,1,1,9,8,0,1,2.7809999,20.23,130.231
3339,451.04999,1,1,9,8,0,1,2.7809999,20.23,130.231
3340,483.14999,2,2,10,8,0,2,1.4119999,40.459999,146.23
3341,535.15002,2,2,10,8,0,2,1.427,40.459999,146.23
3342,384.14999,2,0,10,8,0,2,2.596,18.459999,146.23
3343,564,2,0,11,8,0,2,2.244,34.139999,178.29601
3344,471,3,1,11,8,0,3,0.44874001,38.689999,162.229
3345,489.14999,4,0,12,8,0,4,-0.78277999,36.919998,178.228
3346,528.96997,4,1,12,8,0,4,-0.80552,47.919998,178.228
3347,472.19,0,0,9,8,0,0,3.9059999,38.799999,146.298
3348,459.54999,0,0,9,8,0,0,4.098,38.799999,146.298
3349,428.82001,0,0,9,8,0,0,4.1079998,38.799999,146.298
3350,461.70001,0,0,9,8,0,0,3.5669999,0,146.298
3351,438.14999,1,1,9,8,1,0,2.622,12.03,129.24699
3352,431.14999,1,1,9,8,1,0,2.5209999,12.03,129.24699
3353,412.25,1,1,9,8,1,0,2.5250001,12.03,129.24699
3354,407.14999,1,1,9,8,1,0,2.733,12.03,129.24699
3355,428.14999,1,1,9,8,1,0,2.642,12.03,129.24699
3356,418.14999,1,0,9,8,1,0,2.448,3.24,129.24699
3357,411.14999,1,0,9,8,1,0,2.418,3.24,129.24699
3358,428.14999,1,1,9,8,1,0,2.4749999,26.02,129.24699
3359,428.14999,1,1,9,8,1,0,2.4749999,26.02,129.24699
3360,428.14999,1,1,9,8,1,0,2.4749999,26.02,129.24699
3361,437.14999,1,1,9,8,1,0,2.559,26.02,129.24699
3362,437.14999,1,1,9,8,1,0,2.559,26.02,129.24699
3363,400.14999,1,0,9,8,1,0,2.1800001,3.24,129.24699
3364,469.14999,2,1,10,8,1,1,1.383,23.469999,145.246
3365,457.14999,2,2,10,8,2,0,1.08,52.040001,144.26199
3366,498.14999,2,2,10,8,2,0,1.11,52.040001,144.26199
3367,441.14999,2,0,10,8,2,0,0.92799997,6.48,144.26199
3368,437.70001,2,0,10,8,2,0,0.94800001,6.48,144.26199
3369,327.64999,2,1,10,8,2,0,0.79900002,15.27,144.26199
3370,394.14999,2,1,10,8,2,0,0.85699999,29.26,144.26199
3371,523.65002,4,0,13,9,2,2,3.493,58.860001,174.159
3372,455.76999,0,0,9,9,0,0,3.1407001,0,116.16299
3373,470.39999,0,0,10,9,0,1,2.3900001,13.14,132.162
3374,573.15002,2,2,11,9,0,2,2.227,37.299999,148.161
3375,519,0,0,10,9,0,0,3.2049999,0,148.229
3376,444.75,0,0,9,9,0,0,3.5876999,0,118.179
3377,442.95999,0,0,9,9,0,0,3.5487001,0,118.179
3378,445.92999,0,0,9,9,0,0,3.5506999,0,118.179
3379,516.65002,0,0,11,9,0,0,4.013,0,189.08499
3380,516.40002,2,0,11,9,0,2,1.549,21.76,150.177
3381,477,1,0,11,9,0,2,2.4119999,26.299999,150.177
3382,567,3,1,12,9,0,3,1.857,46.529999,166.17599
3383,434.48001,0,0,9,9,0,0,3.5267,0,120.195
3384,492.14999,1,1,10,9,0,1,2.46,20.23,136.194
3385,497.64999,1,1,10,9,0,1,1.842,20.23,136.194
3386,493.14999,1,1,10,9,0,1,1.934,20.23,136.194
3387,506.64999,1,1,10,9,0,1,2.813,20.23,136.194
3388,501.14999,1,1,10,9,0,1,2.7780001,20.23,136.194
3389,502.35001,1,1,10,9,0,1,2.7409999,20.23,136.194
3390,500.75,1,1,10,9,0,1,2.704,20.23,136.194
3391,509.14999,1,1,10,9,0,1,2.78,20.23,136.194
3392,508.54999,1,1,10,9,0,1,2.562,20.23,136.194
3393,508.54999,1,1,10,9,0,1,2.562,20.23,136.194
3394,524.95001,1,1,10,9,0,1,2.562,20.23,136.194
3395,442.70001,2,1,11,9,0,2,2.3900001,29.459999,152.19299
3396,481.14999,0,0,10,9,0,0,3.645,0,152.261
3397,492.14999,0,0,10,9,0,0,3.346,0,152.261
3398,493.14999,0,0,10,9,0,0,3.309,0,152.261
3399,501.14999,0,0,10,9,0,0,3.2690001,0,152.261
3400,465.14999,1,0,10,9,1,0,2.9756,12.89,135.20999
3401,467.95001,1,0,10,9,1,0,2.8556001,12.89,135.20999
3402,482.14999,1,0,10,9,1,0,3.0146,12.89,135.20999
3403,460.64999,1,0,10,9,1,0,2.9015999,12.89,135.20999
3404,471.14999,1,0,10,9,1,0,2.7216001,12.89,135.20999
3405,461.14999,1,0,10,9,1,0,2.6466,12.89,135.20999
3406,460.64999,1,0,10,9,1,0,2.7226,12.89,135.20999
3407,476.14999,1,0,10,9,1,0,2.5046,12.89,135.20999
3408,489.14999,0,1,10,9,1,0,2.1900001,12.03,135.20999
3409,490.14999,0,1,10,9,1,0,2.1919999,12.03,135.20999
3410,494.14999,0,1,10,9,1,0,2.375,26.02,135.20999
3411,476.14999,0,1,10,9,1,0,2.3559999,12.03,135.20999
3412,505.64999,0,1,10,9,1,0,2.198,26.02,135.20999
3413,403.64999,0,0,9,9,0,0,4.3092999,0,122.211
3414,416.75,0,0,9,9,0,0,3.7841001,0,122.211
3415,425.14999,0,0,9,9,0,0,3.3891001,0,122.211
3416,431.64999,0,0,9,9,0,0,3.8480999,0,122.211
3417,469.14999,0,0,10,9,0,0,3.451,0,154.27699
3418,426.14999,1,0,10,9,1,0,2.1530001,3.24,137.226
3419,423.85001,0,0,9,9,0,0,4.6033001,0,124.227
3420,403.75,0,0,9,9,0,0,4.6043,0,124.227
3421,422.64999,0,0,9,9,0,0,4.3621001,0,124.227
3422,411.14999,0,0,9,9,0,0,3.9310999,0,124.227
3423,413.14999,0,0,9,9,0,0,3.9310999,0,124.227
3424,418.14999,0,0,9,9,0,0,4.1841002,0,124.227
3425,423.14999,0,0,9,9,0,0,3.7681,0,124.227
3426,418.14999,0,0,9,9,0,0,3.9401,0,124.227
3427,413.14999,0,0,9,9,0,0,3.9811001,0,124.227
3428,413.14999,0,0,9,9,0,0,3.9521,0,124.227
3429,419.14999,0,0,9,9,0,0,3.9500999,0,124.227
3430,422.14999,0,0,9,9,0,0,4.0570998,0,124.227
3431,428.25,0,0,9,9,0,0,4.0690999,0,124.227
3432,416.64999,0,0,9,9,0,0,3.9221001,0,124.227
3433,468.14999,1,0,10,9,0,1,2.1630001,17.07,140.226
3434,487.14999,1,0,10,9,0,1,2.1530001,17.07,140.226
3435,470.14999,1,0,10,9,0,1,2.2490001,17.07,140.226
3436,486.14999,1,0,10,9,0,1,2.237,17.07,140.226
3437,464.14999,1,0,10,9,0,1,2.079,17.07,140.226
3438,462.64999,1,0,10,9,0,1,2.0810001,17.07,140.226
3439,462.14999,1,0,10,9,0,1,2.1099999,17.07,140.226
3440,456.14999,1,0,10,9,0,1,2.4909999,17.07,140.226
3441,459.14999,1,0,11,9,0,2,2.648,26.299999,156.22499
3442,475.64999,1,0,11,9,0,2,1.993,26.299999,156.22499
3443,633.35999,4,4,13,9,0,4,1.686,74.599998,188.22299
3444,478.14999,0,0,10,9,0,0,4.085,0,205.13899
3445,478.14999,0,0,10,9,0,0,4.085,0,205.13899
3446,570.15002,0,0,12,9,0,0,6.0230799,0,364.94699
3447,487.85001,0,0,10,9,0,0,3.8729999,0,160.688
3448,517.15002,0,0,12,9,0,0,5.4050798,0,231.59399
3449,421.14999,0,0,12,9,0,0,4.65976,0,182.22899
3450,505.14999,0,0,10,9,0,0,4.4770002,0,252.13899
3451,505.14999,0,0,10,9,0,0,4.4770002,0,252.13899
3452,418,0,0,9,9,0,0,5.2431002,0,126.243
3453,419.14999,0,0,9,9,0,0,5.3270998,0,126.243
3454,425.73001,0,0,9,9,0,0,5.2860999,0,126.243
3455,421.14999,0,0,9,9,0,0,5.2860999,0,126.243
3456,421.14999,0,0,9,9,0,0,5.2860999,0,126.243
3457,421.14999,0,0,9,9,0,0,5.2020998,0,126.243
3458,414.14999,0,0,9,9,0,0,5.2020998,0,126.243
3459,415.14999,0,0,9,9,0,0,5.2020998,0,126.243
3460,415.14999,0,0,9,9,0,0,5.2020998,0,126.243
3461,423.64999,0,0,9,9,0,0,5.3270998,0,126.243
3462,426.70999,0,0,9,9,0,0,5.2860999,0,126.243
3463,420.67999,0,0,9,9,0,0,5.2860999,0,126.243
3464,423.14999,0,0,9,9,0,0,5.2860999,0,126.243
3465,423.14999,0,0,9,9,0,0,5.2860999,0,126.243
3466,423.14999,0,0,9,9,0,0,5.2860999,0,126.243
3467,411.14999,0,0,9,9,0,0,5.2431002,0,126.243
3468,407.14999,0,0,9,9,0,0,5.2431002,0,126.243
3469,420.14999,0,0,9,9,0,0,5.2020998,0,126.243
3470,413.14999,0,0,9,9,0,0,5.2020998,0,126.243
3471,409.14999,0,0,9,9,0,0,5.2431002,0,126.243
3472,409.14999,0,0,9,9,0,0,5.2431002,0,126.243
3473,400.54999,0,0,9,9,0,0,5.1181002,0,126.243
3474,416.14999,0,0,9,9,0,0,5.2020998,0,126.243
3475,425.31,0,0,9,9,0,0,5.3270998,0,126.243
3476,429.25,0,0,9,9,0,0,5.2860999,0,126.243
3477,424.85001,0,0,9,9,0,0,5.2860999,0,126.243
3478,422.14999,0,0,9,9,0,0,5.2860999,0,126.243
3479,418.35001,0,0,9,9,0,0,5.2431002,0,126.243
3480,426.14999,0,0,9,9,0,0,5.2020998,0,126.243
3481,424.14999,0,0,9,9,0,0,5.2020998,0,126.243
3482,421.14999,0,0,9,9,0,0,5.2020998,0,126.243
3483,418.14999,0,0,9,9,0,0,5.2020998,0,126.243
3484,425.5,0,0,9,9,0,0,5.2860999,0,126.243
3485,451.54999,0,0,9,9,0,0,5.4541001,0,126.243
3486,420.64999,0,0,9,9,0,0,5.0001001,0,126.243
3487,415.14999,0,0,9,9,0,0,4.9161,0,126.243
3488,408.14999,0,0,9,9,0,0,5.2171001,0,126.243
3489,394.79999,0,0,9,9,0,0,4.8441,0,126.243
3490,533.15002,0,0,11,9,0,0,5.4113598,0,286.05099
3491,501.14999,0,0,11,9,0,0,4.9993601,0,197.149
3492,436.14999,0,0,11,9,0,0,4.3119202,0,164.239
3493,435.14999,1,0,10,9,0,1,2.671,17.07,142.242
3494,447.14999,1,0,10,9,0,1,2.743,17.07,142.242
3495,455.64999,1,0,10,9,0,1,2.7309999,17.07,142.242
3496,455.14999,1,1,10,9,0,1,2.954,20.23,142.242
3497,449.14999,1,1,10,9,0,1,2.954,20.23,142.242
3498,474.14999,1,1,10,9,0,1,2.8169999,20.23,142.242
3499,481.14999,1,1,10,9,0,1,2.8169999,20.23,142.242
3500,454.14999,1,1,10,9,0,1,2.698,20.23,142.242
3501,461.14999,1,1,10,9,0,1,2.6900001,20.23,142.242
3502,460.14999,1,1,10,9,0,1,2.6900001,20.23,142.242
3503,468.14999,1,1,10,9,0,1,2.6489999,20.23,142.242
3504,475.14999,1,1,10,9,0,1,2.6900001,20.23,142.242
3505,462.35001,1,1,10,9,0,1,2.6900001,20.23,142.242
3506,451.14999,1,1,10,9,0,1,2.7130001,20.23,142.242
3507,450.14999,1,1,10,9,0,1,2.5940001,20.23,142.242
3508,466.64999,1,1,10,9,0,1,3.102,20.23,142.242
3509,468.64999,1,1,10,9,0,1,2.6900001,20.23,142.242
3510,504.14999,2,2,11,9,0,2,2.892,37.299999,158.241
3511,465.54999,1,0,11,9,0,2,2.908,26.299999,158.241
3512,455.14999,1,0,11,9,0,2,2.961,26.299999,158.241
3513,452.14999,1,0,11,9,0,2,2.869,26.299999,158.241
3514,447.64999,1,0,11,9,0,2,2.961,26.299999,158.241
3515,452.14999,1,0,11,9,0,2,2.8570001,26.299999,158.241
3516,450.14999,1,0,11,9,0,2,2.6849999,26.299999,158.241
3517,453.14999,1,0,11,9,0,2,2.6849999,26.299999,158.241
3518,358.14999,2,2,11,9,0,2,2.9760001,37.299999,158.241
3519,486,3,2,12,9,0,3,0.37099999,57.529999,174.23999
3520,482.45001,3,0,13,9,0,4,0.44848001,44.759998,190.239
3521,463.14999,0,0,10,9,0,0,4.4710002,0,162.70399
3522,518.15002,0,0,10,9,0,0,5.0489998,0,254.155
3523,453.14999,1,1,10,9,1,0,2.4679999,26.02,141.258
3524,522.15002,0,0,12,9,1,2,3.7939999,45.82,173.256
3525,413.66,0,0,9,9,0,0,5.7800999,0,128.259
3526,406.04999,0,0,9,9,0,0,5.7800999,0,128.259
3527,409.16,0,0,9,9,0,0,5.7800999,0,128.259
3528,412.20001,0,0,9,9,0,0,5.6961002,0,128.259
3529,419.34,0,0,9,9,0,0,5.8211002,0,128.259
3530,410.45001,0,0,9,9,0,0,5.8211002,0,128.259
3531,479.14999,1,1,10,9,0,1,3.119,20.23,144.258
3532,457.14999,1,1,10,9,0,1,3.3110001,20.23,144.258
3533,453.14999,1,1,10,9,0,1,3.3110001,20.23,144.258
3534,465.14999,1,1,10,9,0,1,3.076,20.23,144.258
3535,444.14999,1,1,10,9,0,1,3.1040001,20.23,144.258
3536,467.14999,1,1,10,9,0,1,3.0550001,20.23,144.258
3537,465.14999,1,1,10,9,0,1,3.0550001,20.23,144.258
3538,455.35001,1,1,10,9,0,1,3.5320001,20.23,144.258
3539,447.14999,1,1,10,9,0,1,3.2679999,20.23,144.258
3540,451,1,1,10,9,0,1,3.227,20.23,144.258
3541,449.14999,1,1,10,9,0,1,3.2679999,20.23,144.258
3542,466.14999,1,1,10,9,0,1,3.0350001,20.23,144.258
3543,468.14999,1,1,10,9,0,1,3.0350001,20.23,144.258
3544,466.14999,1,1,10,9,0,1,2.9920001,20.23,144.258
3545,475.14999,1,1,10,9,0,1,2.9920001,20.23,144.258
3546,451.14999,1,1,10,9,0,1,3.1040001,20.23,144.258
3547,457.25,1,1,10,9,0,1,3.448,20.23,144.258
3548,442.14999,1,1,10,9,0,1,3.184,20.23,144.258
3549,433.14999,1,1,10,9,0,1,3.184,20.23,144.258
3550,444.14999,1,1,10,9,0,1,3.184,20.23,144.258
3551,439.14999,1,1,10,9,0,1,3.233,20.23,144.258
3552,460.14999,1,1,10,9,0,1,2.951,20.23,144.258
3553,461.14999,1,1,10,9,0,1,2.9920001,20.23,144.258
3554,453.14999,1,1,10,9,0,1,2.9690001,20.23,144.258
3555,447.14999,1,1,10,9,0,1,3.405,20.23,144.258
3556,447.35001,1,1,10,9,0,1,3.1489999,20.23,144.258
3557,439.14999,1,0,10,9,0,1,3.2720001,9.2299995,144.258
3558,485.45001,3,1,12,9,0,3,1.06274,38.689999,176.256
3559,540.34998,4,2,13,9,0,4,-0.12426,58.919998,192.25499
3560,481.35001,0,0,10,9,0,0,4.54,38.799999,160.325
3561,469.14999,0,0,10,9,0,0,4.677,38.799999,160.325
3562,475.35001,1,1,10,9,1,0,2.9809999,26.02,143.274
3563,459.85001,1,1,10,9,1,0,3.0639999,12.03,143.274
3564,453.85001,1,1,10,9,1,0,2.9630001,12.03,143.274
3565,429.14999,1,0,10,9,1,0,2.688,3.24,143.274
3566,417.14999,1,1,10,9,1,0,2.9330001,12.03,143.274
3567,432.75,1,0,10,9,1,0,2.961,3.24,143.274
3568,474.14999,2,1,11,9,2,0,1.279,29.26,158.289
3569,438.95001,2,0,11,9,2,0,1.518,6.48,158.289
3570,531.65002,2,2,11,9,2,0,1.552,52.040001,158.289
3571,505.14999,2,2,11,9,2,0,1.4529999,52.040001,158.289
3572,521.15002,1,0,11,10,1,0,2.3239,12.89,143.189
3573,529.15002,1,0,11,10,1,0,2.3608999,12.89,143.189
3574,538.65002,1,0,11,10,1,0,2.4008999,12.89,143.189
3575,531.15002,1,0,11,10,1,0,2.3619001,12.89,143.189
3576,471.64999,0,0,10,10,0,0,3.6816001,0,130.19
3577,468.73001,0,0,10,10,0,0,3.3556001,0,130.19
3578,471.14999,0,0,10,10,0,0,3.3556001,0,130.19
3579,482.14999,0,0,10,10,0,0,3.6076,0,130.19
3580,480.14999,0,0,10,10,0,0,3.6466,0,130.19
3581,482.14999,0,0,10,10,0,0,3.6076,0,130.19
3582,443,0,0,10,10,0,0,2.8829999,0,132.20599
3583,461.06,0,0,10,10,0,0,3.5755999,0,132.20599
3584,469.14999,0,0,10,10,0,0,3.8296001,0,132.20599
3585,474.14999,0,0,10,10,0,0,3.8296001,0,132.20599
3586,458.14999,0,0,10,10,0,0,3.8025999,0,132.20599
3587,460.44,0,0,10,10,0,0,4.1946001,0,132.20599
3588,450.14999,0,0,10,10,0,0,3.5996001,0,132.20599
3589,508.45001,1,0,11,10,0,1,2.8039999,9.2299995,148.205
3590,520,2,0,14,10,0,4,1.796,52.599998,196.202
3591,451.32999,0,0,10,10,0,0,4.0286002,0,134.222
3592,515.25,1,1,11,10,0,1,3.1830001,20.23,150.22099
3593,513.15002,1,1,11,10,0,1,3.1340001,20.23,150.22099
3594,512.88,1,1,11,10,0,1,3.0969999,20.23,150.22099
3595,531.15002,1,1,11,10,0,1,3.2219999,20.23,150.22099
3596,521.15002,1,1,11,10,0,1,3.2550001,20.23,150.22099
3597,500.14999,1,1,11,10,0,1,3.0369999,20.23,150.22099
3598,501.14999,1,1,11,10,0,1,3.0369999,20.23,150.22099
3599,515.15002,1,1,11,10,0,1,3.0369999,20.23,150.22099
3600,532.15002,1,1,11,10,0,1,3.0369999,20.23,150.22099
3601,523.15002,1,1,11,10,0,1,2.819,20.23,150.22099
3602,508.14999,1,1,11,10,0,1,3.253,20.23,150.22099
3603,468.89999,1,0,11,10,0,1,3,9.2299995,150.22099
3604,511.14999,0,0,11,10,0,0,3.8940001,38.799999,166.28799
3605,508.64999,0,1,11,10,1,0,2.776,26.02,149.237
3606,534.15002,0,1,11,10,1,0,2.891,26.02,149.237
3607,511.14999,0,1,11,10,1,0,2.819,26.02,149.237
3608,498.14999,0,1,11,10,1,0,2.97,12.03,149.237
3609,488.14999,0,1,11,10,1,0,2.763,12.03,149.237
3610,510.14999,0,1,11,10,1,0,2.8069999,26.02,149.237
3611,505.14999,0,1,11,10,1,0,2.8659999,12.03,149.237
3612,493.14999,0,1,11,10,1,0,2.654,12.03,149.237
3613,514.15002,0,1,11,10,1,0,2.71,26.02,149.237
3614,508.14999,0,1,11,10,1,0,2.806,12.03,149.237
3615,532.65002,0,1,11,10,1,0,2.4549999,26.02,149.237
3616,528.15002,0,1,11,10,1,0,2.4549999,26.02,149.237
3617,469.14999,0,0,11,10,1,0,2.4130001,3.24,149.237
3618,468.54999,1,0,11,10,1,0,3.5165,12.89,149.237
3619,490.14999,1,0,11,10,1,0,3.5555,12.89,149.237
3620,433.64999,0,0,10,10,0,0,4.2470002,0,136.23799
3621,451.14999,0,0,10,10,0,0,3.6040001,0,136.23799
3622,448.14999,0,0,10,10,0,0,4.3249998,0,136.23799
3623,447.14999,0,0,10,10,0,0,4.6589999,0,136.23799
3624,437.75,0,0,10,10,0,0,4.2779999,0,136.23799
3625,460,0,0,10,10,0,0,3.461,0,136.23799
3626,480.57001,1,0,11,10,0,1,1.9,17.07,152.237
3627,539.15002,2,0,14,10,0,4,1.1339999,52.599998,200.23399
3628,457.75,0,0,10,10,0,0,5.3401999,0,138.254
3629,452.14999,0,0,10,10,0,0,4.7540002,0,138.254
3630,439.14999,0,0,10,10,0,0,3.803,0,138.254
3631,438.64999,0,0,10,10,0,0,4.8579998,0,138.254
3632,441.14999,0,0,10,10,0,0,3.803,0,138.254
3633,440.64999,0,0,10,10,0,0,4.598,0,138.254
3634,440.14999,0,0,10,10,0,0,4.8909998,0,138.254
3635,440.64999,0,0,10,10,0,0,4.5960002,0,138.254
3636,429.60001,0,0,10,10,0,0,4.4629998,0,138.254
3637,440,0,0,10,10,0,0,4.598,0,138.254
3638,481.14999,1,0,11,10,0,1,2.691,17.07,154.25299
3639,491.14999,1,0,11,10,0,1,2.595,17.07,154.25299
3640,477.14999,1,0,11,10,0,1,2.523,17.07,154.25299
3641,493.14999,1,0,11,10,0,1,2.523,17.07,154.25299
3642,480.14999,1,0,11,10,0,1,2.523,17.07,154.25299
3643,503.14999,1,0,11,10,0,1,3.5,17.07,154.25299
3644,463.14999,1,0,11,10,0,1,2.3510001,17.07,154.25299
3645,468.14999,1,0,11,10,0,1,2.619,17.07,154.25299
3646,492.95001,1,1,11,10,0,1,1.706,20.23,154.25299
3647,474.64999,1,0,11,10,0,1,2.5090001,17.07,154.25299
3648,454.25,1,0,12,10,0,2,3.04,26.299999,170.252
3649,642.09003,4,4,14,10,0,4,2.128,74.599998,202.25
3650,585.15002,0,0,13,10,0,0,6.4650798,0,378.974
3651,535.15002,0,0,13,10,0,0,5.8470802,0,245.62099
3652,442.14999,0,0,13,10,0,0,5.1017599,0,196.256
3653,452.45001,0,0,10,10,0,0,5.8990002,0,140.27
3654,445.14999,0,0,10,10,0,0,5.9400001,0,140.27
3655,448.64999,0,0,10,10,0,0,5.8990002,0,140.27
3656,444.14999,0,0,10,10,0,0,5.8150001,0,140.27
3657,433.14999,0,0,10,10,0,0,5.7719998,0,140.27
3658,429.54999,0,0,10,10,0,0,5.7719998,0,140.27
3659,425.64999,0,0,10,10,0,0,5.7719998,0,140.27
3660,444.14999,0,0,10,10,0,0,5.6129999,0,140.27
3661,441.54999,0,0,10,10,0,0,5.5159998,0,140.27
3662,443.64999,0,0,10,10,0,0,5.8299999,0,140.27
3663,449.82001,0,0,10,10,0,0,5.9400001,0,140.27
3664,434.14999,0,0,10,10,0,0,5.5409999,0,140.27
3665,427.14999,0,0,10,10,0,0,5.7579999,0,140.27
3666,436.14999,0,0,10,10,0,0,5.098,0,140.27
3667,433.64999,0,0,10,10,0,0,5.2480001,0,140.27
3668,550.15002,0,0,12,10,0,0,5.8533602,0,300.078
3669,520.15002,0,0,12,10,0,0,5.44136,0,211.17599
3670,456.14999,0,0,12,10,0,0,4.7539201,0,178.26599
3671,497.64999,1,1,11,10,0,1,2.1819999,20.23,156.269
3672,509.14999,1,1,11,10,0,1,2.9979999,20.23,156.269
3673,481.64999,1,1,11,10,0,1,3.1400001,20.23,156.269
